Date,Month,Weekday,DayType,Hour,Base,Total_Trips
2014-09-10,Sep,Wed,Weekday,4,B02682,89
2014-09-10,Sep,Wed,Weekday,4,B02764,53
2014-09-10,Sep,Wed,Weekday,5,B02512,19
2014-09-10,Sep,Wed,Weekday,5,B02598,185
2014-09-10,Sep,Wed,Weekday,5,B02617,316
2014-09-10,Sep,Wed,Weekday,5,B02682,162
2014-09-10,Sep,Wed,Weekday,5,B02764,110
2014-09-10,Sep,Wed,Weekday,6,B02512,34
2014-09-10,Sep,Wed,Weekday,6,B02598,316
2014-09-10,Sep,Wed,Weekday,6,B02617,520
2014-09-10,Sep,Wed,Weekday,6,B02682,284
2014-09-10,Sep,Wed,Weekday,6,B02764,199
2014-09-10,Sep,Wed,Weekday,7,B02512,57
2014-09-10,Sep,Wed,Weekday,7,B02598,421
2014-09-10,Sep,Wed,Weekday,7,B02617,637
2014-09-10,Sep,Wed,Weekday,7,B02682,346
2014-09-10,Sep,Wed,Weekday,7,B02764,226
2014-09-10,Sep,Wed,Weekday,8,B02512,56
2014-09-10,Sep,Wed,Weekday,8,B02598,457
2014-09-10,Sep,Wed,Weekday,8,B02617,629
2014-09-10,Sep,Wed,Weekday,8,B02682,385
2014-09-10,Sep,Wed,Weekday,8,B02764,258
2014-09-10,Sep,Wed,Weekday,9,B02512,53
2014-09-10,Sep,Wed,Weekday,9,B02598,359
2014-09-10,Sep,Wed,Weekday,9,B02617,489
2014-09-10,Sep,Wed,Weekday,9,B02682,321
2014-09-10,Sep,Wed,Weekday,9,B02764,212
2014-09-10,Sep,Wed,Weekday,10,B02512,66
2014-09-10,Sep,Wed,Weekday,10,B02598,343
2014-09-10,Sep,Wed,Weekday,10,B02617,438
2014-09-10,Sep,Wed,Weekday,10,B02682,252
2014-09-10,Sep,Wed,Weekday,10,B02764,187
2014-09-10,Sep,Wed,Weekday,11,B02512,58
2014-09-10,Sep,Wed,Weekday,11,B02598,343
2014-09-10,Sep,Wed,Weekday,11,B02617,507
2014-09-10,Sep,Wed,Weekday,11,B02682,276
2014-09-10,Sep,Wed,Weekday,11,B02764,224
2014-09-10,Sep,Wed,Weekday,12,B02512,53
2014-09-10,Sep,Wed,Weekday,12,B02598,346
2014-09-10,Sep,Wed,Weekday,12,B02617,505
2014-09-10,Sep,Wed,Weekday,12,B02682,269
2014-09-10,Sep,Wed,Weekday,12,B02764,199
2014-09-10,Sep,Wed,Weekday,13,B02512,76
2014-09-10,Sep,Wed,Weekday,13,B02598,385
2014-09-10,Sep,Wed,Weekday,13,B02617,553
2014-09-10,Sep,Wed,Weekday,13,B02682,299
2014-09-10,Sep,Wed,Weekday,13,B02764,238
2014-09-10,Sep,Wed,Weekday,14,B02512,93
2014-09-10,Sep,Wed,Weekday,14,B02598,437
2014-09-10,Sep,Wed,Weekday,14,B02617,704
2014-09-10,Sep,Wed,Weekday,14,B02682,311
2014-09-10,Sep,Wed,Weekday,14,B02764,269
2014-09-10,Sep,Wed,Weekday,15,B02512,79
2014-09-10,Sep,Wed,Weekday,15,B02598,560
2014-09-10,Sep,Wed,Weekday,15,B02617,823
2014-09-10,Sep,Wed,Weekday,15,B02682,415
2014-09-10,Sep,Wed,Weekday,15,B02764,341
2014-09-10,Sep,Wed,Weekday,16,B02512,90
2014-09-10,Sep,Wed,Weekday,16,B02598,631
2014-09-10,Sep,Wed,Weekday,16,B02617,921
2014-09-10,Sep,Wed,Weekday,16,B02682,443
2014-09-10,Sep,Wed,Weekday,16,B02764,384
2014-09-10,Sep,Wed,Weekday,17,B02512,116
2014-09-10,Sep,Wed,Weekday,17,B02598,635
2014-09-10,Sep,Wed,Weekday,17,B02617,1068
2014-09-10,Sep,Wed,Weekday,17,B02682,528
2014-09-10,Sep,Wed,Weekday,17,B02764,437
2014-09-10,Sep,Wed,Weekday,18,B02512,110
2014-09-10,Sep,Wed,Weekday,18,B02598,688
2014-09-10,Sep,Wed,Weekday,18,B02617,1082
2014-09-10,Sep,Wed,Weekday,18,B02682,536
2014-09-10,Sep,Wed,Weekday,18,B02764,423
2014-09-10,Sep,Wed,Weekday,19,B02512,103
2014-09-10,Sep,Wed,Weekday,19,B02598,601
2014-09-10,Sep,Wed,Weekday,19,B02617,1020
2014-09-10,Sep,Wed,Weekday,19,B02682,458
2014-09-10,Sep,Wed,Weekday,19,B02764,385
2014-09-10,Sep,Wed,Weekday,20,B02512,95
2014-09-10,Sep,Wed,Weekday,20,B02598,582
2014-09-10,Sep,Wed,Weekday,20,B02617,932
2014-09-10,Sep,Wed,Weekday,20,B02682,438
2014-09-10,Sep,Wed,Weekday,20,B02764,369
2014-09-10,Sep,Wed,Weekday,21,B02512,70
2014-09-10,Sep,Wed,Weekday,21,B02598,511
2014-09-10,Sep,Wed,Weekday,21,B02617,807
2014-09-10,Sep,Wed,Weekday,21,B02682,371
2014-09-10,Sep,Wed,Weekday,21,B02764,291
2014-09-10,Sep,Wed,Weekday,22,B02512,63
2014-09-10,Sep,Wed,Weekday,22,B02598,438
2014-09-10,Sep,Wed,Weekday,22,B02617,650
2014-09-10,Sep,Wed,Weekday,22,B02682,264
2014-09-10,Sep,Wed,Weekday,22,B02764,223
2014-09-10,Sep,Wed,Weekday,23,B02512,35
2014-09-10,Sep,Wed,Weekday,23,B02598,209
2014-09-10,Sep,Wed,Weekday,23,B02617,377
2014-09-10,Sep,Wed,Weekday,23,B02682,169
2014-09-10,Sep,Wed,Weekday,23,B02764,104
2014-09-11,Sep,Thu,Weekday,0,B02512,19
2014-09-11,Sep,Thu,Weekday,0,B02598,101
2014-09-11,Sep,Thu,Weekday,0,B02617,200
2014-09-11,Sep,Thu,Weekday,0,B02682,86
2014-09-11,Sep,Thu,Weekday,0,B02764,74
2014-09-11,Sep,Thu,Weekday,1,B02512,15
2014-09-11,Sep,Thu,Weekday,1,B02598,75
2014-09-11,Sep,Thu,Weekday,1,B02617,132
2014-09-11,Sep,Thu,Weekday,1,B02682,47
2014-09-11,Sep,Thu,Weekday,1,B02764,27
2014-09-11,Sep,Thu,Weekday,2,B02512,7
2014-09-11,Sep,Thu,Weekday,2,B02598,38
2014-09-11,Sep,Thu,Weekday,2,B02617,72
2014-09-11,Sep,Thu,Weekday,2,B02682,42
2014-09-11,Sep,Thu,Weekday,2,B02764,26
2014-09-11,Sep,Thu,Weekday,3,B02512,7
2014-09-11,Sep,Thu,Weekday,3,B02598,59
2014-09-11,Sep,Thu,Weekday,3,B02617,113
2014-09-11,Sep,Thu,Weekday,3,B02682,64
2014-09-11,Sep,Thu,Weekday,3,B02764,36
2014-09-11,Sep,Thu,Weekday,4,B02512,13
2014-09-11,Sep,Thu,Weekday,4,B02598,110
2014-09-11,Sep,Thu,Weekday,4,B02617,160
2014-09-11,Sep,Thu,Weekday,4,B02682,94
2014-09-11,Sep,Thu,Weekday,4,B02764,68
2014-09-11,Sep,Thu,Weekday,5,B02512,11
2014-09-11,Sep,Thu,Weekday,5,B02598,85
2014-09-11,Sep,Thu,Weekday,5,B02617,124
2014-09-11,Sep,Thu,Weekday,5,B02682,78
2014-09-11,Sep,Thu,Weekday,5,B02764,28
2014-09-11,Sep,Thu,Weekday,6,B02512,24
2014-09-11,Sep,Thu,Weekday,6,B02598,293
2014-09-11,Sep,Thu,Weekday,6,B02617,384
2014-09-11,Sep,Thu,Weekday,6,B02682,242
2014-09-11,Sep,Thu,Weekday,6,B02764,99
2014-09-11,Sep,Thu,Weekday,7,B02512,48
2014-09-11,Sep,Thu,Weekday,7,B02598,391
2014-09-11,Sep,Thu,Weekday,7,B02617,566
2014-09-11,Sep,Thu,Weekday,7,B02682,357
2014-09-11,Sep,Thu,Weekday,7,B02764,201
2014-09-11,Sep,Thu,Weekday,8,B02512,57
2014-09-11,Sep,Thu,Weekday,8,B02598,451
2014-09-11,Sep,Thu,Weekday,8,B02617,593
2014-09-11,Sep,Thu,Weekday,8,B02682,397
2014-09-11,Sep,Thu,Weekday,8,B02764,244
2014-09-11,Sep,Thu,Weekday,9,B02512,49
2014-09-11,Sep,Thu,Weekday,9,B02598,347
2014-09-11,Sep,Thu,Weekday,9,B02617,493
2014-09-11,Sep,Thu,Weekday,9,B02682,293
2014-09-11,Sep,Thu,Weekday,9,B02764,226
2014-09-11,Sep,Thu,Weekday,10,B02512,57
2014-09-11,Sep,Thu,Weekday,10,B02598,299
2014-09-11,Sep,Thu,Weekday,10,B02617,433
2014-09-11,Sep,Thu,Weekday,10,B02682,262
2014-09-11,Sep,Thu,Weekday,10,B02764,200
2014-09-11,Sep,Thu,Weekday,11,B02512,65
2014-09-11,Sep,Thu,Weekday,11,B02598,347
2014-09-11,Sep,Thu,Weekday,11,B02617,461
2014-09-11,Sep,Thu,Weekday,11,B02682,261
2014-09-11,Sep,Thu,Weekday,11,B02764,198
2014-09-11,Sep,Thu,Weekday,12,B02512,59
2014-09-11,Sep,Thu,Weekday,12,B02598,330
2014-09-11,Sep,Thu,Weekday,12,B02617,472
2014-09-11,Sep,Thu,Weekday,12,B02682,258
2014-09-11,Sep,Thu,Weekday,12,B02764,212
2014-09-11,Sep,Thu,Weekday,13,B02512,77
2014-09-11,Sep,Thu,Weekday,13,B02598,374
2014-09-11,Sep,Thu,Weekday,13,B02617,554
2014-09-11,Sep,Thu,Weekday,13,B02682,321
2014-09-11,Sep,Thu,Weekday,13,B02764,251
2014-09-11,Sep,Thu,Weekday,14,B02512,74
2014-09-11,Sep,Thu,Weekday,14,B02598,495
2014-09-11,Sep,Thu,Weekday,14,B02617,687
2014-09-11,Sep,Thu,Weekday,14,B02682,355
2014-09-11,Sep,Thu,Weekday,14,B02764,292
2014-09-11,Sep,Thu,Weekday,15,B02512,75
2014-09-11,Sep,Thu,Weekday,15,B02598,544
2014-09-11,Sep,Thu,Weekday,15,B02617,807
2014-09-11,Sep,Thu,Weekday,15,B02682,440
2014-09-11,Sep,Thu,Weekday,15,B02764,334
2014-09-11,Sep,Thu,Weekday,16,B02512,94
2014-09-11,Sep,Thu,Weekday,16,B02598,658
2014-09-11,Sep,Thu,Weekday,16,B02617,943
2014-09-11,Sep,Thu,Weekday,16,B02682,507
2014-09-11,Sep,Thu,Weekday,16,B02764,394
2014-09-11,Sep,Thu,Weekday,17,B02512,98
2014-09-11,Sep,Thu,Weekday,17,B02598,713
2014-09-11,Sep,Thu,Weekday,17,B02617,1051
2014-09-11,Sep,Thu,Weekday,17,B02682,543
2014-09-11,Sep,Thu,Weekday,17,B02764,447
2014-09-11,Sep,Thu,Weekday,18,B02512,120
2014-09-11,Sep,Thu,Weekday,18,B02598,730
2014-09-11,Sep,Thu,Weekday,18,B02617,1095
2014-09-11,Sep,Thu,Weekday,18,B02682,515
2014-09-11,Sep,Thu,Weekday,18,B02764,448
2014-09-11,Sep,Thu,Weekday,19,B02512,103
2014-09-11,Sep,Thu,Weekday,19,B02598,656
2014-09-11,Sep,Thu,Weekday,19,B02617,1032
2014-09-11,Sep,Thu,Weekday,19,B02682,509
2014-09-11,Sep,Thu,Weekday,19,B02764,424
2014-09-11,Sep,Thu,Weekday,20,B02512,86
2014-09-11,Sep,Thu,Weekday,20,B02598,582
2014-09-11,Sep,Thu,Weekday,20,B02617,991
2014-09-11,Sep,Thu,Weekday,20,B02682,502
2014-09-11,Sep,Thu,Weekday,20,B02764,376
2014-09-11,Sep,Thu,Weekday,21,B02512,86
2014-09-11,Sep,Thu,Weekday,21,B02598,601
2014-09-11,Sep,Thu,Weekday,21,B02617,962
2014-09-11,Sep,Thu,Weekday,21,B02682,447
2014-09-11,Sep,Thu,Weekday,21,B02764,334
2014-09-11,Sep,Thu,Weekday,22,B02512,76
2014-09-11,Sep,Thu,Weekday,22,B02598,418
2014-09-11,Sep,Thu,Weekday,22,B02617,698
2014-09-11,Sep,Thu,Weekday,22,B02682,359
2014-09-11,Sep,Thu,Weekday,22,B02764,261
2014-09-11,Sep,Thu,Weekday,23,B02512,45
2014-09-11,Sep,Thu,Weekday,23,B02598,257
2014-09-11,Sep,Thu,Weekday,23,B02617,495
2014-09-11,Sep,Thu,Weekday,23,B02682,223
2014-09-11,Sep,Thu,Weekday,23,B02764,200
2014-09-12,Sep,Fri,Weekday,0,B02512,19
2014-09-12,Sep,Fri,Weekday,0,B02598,120
2014-09-12,Sep,Fri,Weekday,0,B02617,272
2014-09-12,Sep,Fri,Weekday,0,B02682,114
2014-09-12,Sep,Fri,Weekday,0,B02764,75
2014-09-12,Sep,Fri,Weekday,1,B02512,13
2014-09-12,Sep,Fri,Weekday,1,B02598,81
2014-09-12,Sep,Fri,Weekday,1,B02617,164
2014-09-12,Sep,Fri,Weekday,1,B02682,74
2014-09-12,Sep,Fri,Weekday,1,B02764,58
2014-09-12,Sep,Fri,Weekday,2,B02512,7
2014-09-12,Sep,Fri,Weekday,2,B02598,49
2014-09-12,Sep,Fri,Weekday,2,B02617,116
2014-09-12,Sep,Fri,Weekday,2,B02682,42
2014-09-12,Sep,Fri,Weekday,2,B02764,48
2014-09-12,Sep,Fri,Weekday,3,B02512,10
2014-09-12,Sep,Fri,Weekday,3,B02598,75
2014-09-12,Sep,Fri,Weekday,3,B02617,132
2014-09-12,Sep,Fri,Weekday,3,B02682,57
2014-09-12,Sep,Fri,Weekday,3,B02764,56
2014-09-12,Sep,Fri,Weekday,4,B02512,16
2014-09-12,Sep,Fri,Weekday,4,B02598,123
2014-09-12,Sep,Fri,Weekday,4,B02617,183
2014-09-12,Sep,Fri,Weekday,4,B02682,89
2014-09-12,Sep,Fri,Weekday,4,B02764,67
2014-09-12,Sep,Fri,Weekday,5,B02512,36
2014-09-12,Sep,Fri,Weekday,5,B02598,187
2014-09-12,Sep,Fri,Weekday,5,B02617,321
2014-09-12,Sep,Fri,Weekday,5,B02682,161
2014-09-12,Sep,Fri,Weekday,5,B02764,115
2014-09-12,Sep,Fri,Weekday,6,B02512,34
2014-09-12,Sep,Fri,Weekday,6,B02598,308
2014-09-12,Sep,Fri,Weekday,6,B02617,485
2014-09-12,Sep,Fri,Weekday,6,B02682,277
2014-09-12,Sep,Fri,Weekday,6,B02764,183
2014-09-12,Sep,Fri,Weekday,7,B02512,59
2014-09-12,Sep,Fri,Weekday,7,B02598,408
2014-09-12,Sep,Fri,Weekday,7,B02617,588
2014-09-12,Sep,Fri,Weekday,7,B02682,375
2014-09-12,Sep,Fri,Weekday,7,B02764,237
2014-09-12,Sep,Fri,Weekday,8,B02512,63
2014-09-12,Sep,Fri,Weekday,8,B02598,463
2014-09-12,Sep,Fri,Weekday,8,B02617,620
2014-09-12,Sep,Fri,Weekday,8,B02682,369
2014-09-12,Sep,Fri,Weekday,8,B02764,231
2014-09-12,Sep,Fri,Weekday,9,B02512,44
2014-09-12,Sep,Fri,Weekday,9,B02598,344
2014-09-12,Sep,Fri,Weekday,9,B02617,517
2014-09-12,Sep,Fri,Weekday,9,B02682,265
2014-09-12,Sep,Fri,Weekday,9,B02764,224
2014-09-12,Sep,Fri,Weekday,10,B02512,41
2014-09-12,Sep,Fri,Weekday,10,B02598,342
2014-09-12,Sep,Fri,Weekday,10,B02617,487
2014-09-12,Sep,Fri,Weekday,10,B02682,250
2014-09-12,Sep,Fri,Weekday,10,B02764,238
2014-09-12,Sep,Fri,Weekday,11,B02512,45
2014-09-12,Sep,Fri,Weekday,11,B02598,340
2014-09-12,Sep,Fri,Weekday,11,B02617,452
2014-09-12,Sep,Fri,Weekday,11,B02682,240
2014-09-12,Sep,Fri,Weekday,11,B02764,207
2014-09-12,Sep,Fri,Weekday,12,B02512,54
2014-09-12,Sep,Fri,Weekday,12,B02598,318
2014-09-12,Sep,Fri,Weekday,12,B02617,454
2014-09-12,Sep,Fri,Weekday,12,B02682,256
2014-09-12,Sep,Fri,Weekday,12,B02764,239
2014-09-12,Sep,Fri,Weekday,13,B02512,64
2014-09-12,Sep,Fri,Weekday,13,B02598,360
2014-09-12,Sep,Fri,Weekday,13,B02617,583
2014-09-12,Sep,Fri,Weekday,13,B02682,267
2014-09-12,Sep,Fri,Weekday,13,B02764,271
2014-09-12,Sep,Fri,Weekday,14,B02512,64
2014-09-12,Sep,Fri,Weekday,14,B02598,438
2014-09-12,Sep,Fri,Weekday,14,B02617,631
2014-09-12,Sep,Fri,Weekday,14,B02682,303
2014-09-12,Sep,Fri,Weekday,14,B02764,281
2014-09-12,Sep,Fri,Weekday,15,B02512,82
2014-09-12,Sep,Fri,Weekday,15,B02598,507
2014-09-12,Sep,Fri,Weekday,15,B02617,773
2014-09-12,Sep,Fri,Weekday,15,B02682,428
2014-09-12,Sep,Fri,Weekday,15,B02764,278
2014-09-12,Sep,Fri,Weekday,16,B02512,91
2014-09-12,Sep,Fri,Weekday,16,B02598,566
2014-09-12,Sep,Fri,Weekday,16,B02617,878
2014-09-12,Sep,Fri,Weekday,16,B02682,443
2014-09-12,Sep,Fri,Weekday,16,B02764,350
2014-09-12,Sep,Fri,Weekday,17,B02512,104
2014-09-12,Sep,Fri,Weekday,17,B02598,666
2014-09-12,Sep,Fri,Weekday,17,B02617,973
2014-09-12,Sep,Fri,Weekday,17,B02682,535
2014-09-12,Sep,Fri,Weekday,17,B02764,414
2014-09-12,Sep,Fri,Weekday,18,B02512,111
2014-09-12,Sep,Fri,Weekday,18,B02598,717
2014-09-12,Sep,Fri,Weekday,18,B02617,1068
2014-09-12,Sep,Fri,Weekday,18,B02682,545
2014-09-12,Sep,Fri,Weekday,18,B02764,474
2014-09-12,Sep,Fri,Weekday,19,B02512,109
2014-09-12,Sep,Fri,Weekday,19,B02598,680
2014-09-12,Sep,Fri,Weekday,19,B02617,1083
2014-09-12,Sep,Fri,Weekday,19,B02682,524
2014-09-12,Sep,Fri,Weekday,19,B02764,494
2014-09-12,Sep,Fri,Weekday,20,B02512,95
2014-09-12,Sep,Fri,Weekday,20,B02598,628
2014-09-12,Sep,Fri,Weekday,20,B02617,894
2014-09-12,Sep,Fri,Weekday,20,B02682,507
2014-09-12,Sep,Fri,Weekday,20,B02764,418
2014-09-12,Sep,Fri,Weekday,21,B02512,96
2014-09-12,Sep,Fri,Weekday,21,B02598,670
2014-09-12,Sep,Fri,Weekday,21,B02617,987
2014-09-12,Sep,Fri,Weekday,21,B02682,511
2014-09-12,Sep,Fri,Weekday,21,B02764,446
2014-09-12,Sep,Fri,Weekday,22,B02512,87
2014-09-12,Sep,Fri,Weekday,22,B02598,710
2014-09-12,Sep,Fri,Weekday,22,B02617,1013
2014-09-12,Sep,Fri,Weekday,22,B02682,507
2014-09-12,Sep,Fri,Weekday,22,B02764,461
2014-09-12,Sep,Fri,Weekday,23,B02512,79
2014-09-12,Sep,Fri,Weekday,23,B02598,590
2014-09-12,Sep,Fri,Weekday,23,B02617,923
2014-09-12,Sep,Fri,Weekday,23,B02682,454
2014-09-12,Sep,Fri,Weekday,23,B02764,372
2014-09-13,Sep,Sat,Weekend,0,B02512,59
2014-09-13,Sep,Sat,Weekend,0,B02598,442
2014-09-13,Sep,Sat,Weekend,0,B02617,695
2014-09-13,Sep,Sat,Weekend,0,B02682,317
2014-09-13,Sep,Sat,Weekend,0,B02764,303
2014-09-13,Sep,Sat,Weekend,1,B02512,25
2014-09-13,Sep,Sat,Weekend,1,B02598,247
2014-09-13,Sep,Sat,Weekend,1,B02617,501
2014-09-13,Sep,Sat,Weekend,1,B02682,228
2014-09-13,Sep,Sat,Weekend,1,B02764,218
2014-09-13,Sep,Sat,Weekend,2,B02512,23
2014-09-13,Sep,Sat,Weekend,2,B02598,166
2014-09-13,Sep,Sat,Weekend,2,B02617,303
2014-09-13,Sep,Sat,Weekend,2,B02682,117
2014-09-13,Sep,Sat,Weekend,2,B02764,174
2014-09-13,Sep,Sat,Weekend,3,B02512,9
2014-09-13,Sep,Sat,Weekend,3,B02598,121
2014-09-13,Sep,Sat,Weekend,3,B02617,217
2014-09-13,Sep,Sat,Weekend,3,B02682,78
2014-09-13,Sep,Sat,Weekend,3,B02764,102
2014-09-13,Sep,Sat,Weekend,4,B02512,11
2014-09-13,Sep,Sat,Weekend,4,B02598,93
2014-09-13,Sep,Sat,Weekend,4,B02617,131
2014-09-13,Sep,Sat,Weekend,4,B02682,63
2014-09-13,Sep,Sat,Weekend,4,B02764,65
2014-09-13,Sep,Sat,Weekend,5,B02512,14
2014-09-13,Sep,Sat,Weekend,5,B02598,91
2014-09-13,Sep,Sat,Weekend,5,B02617,156
2014-09-13,Sep,Sat,Weekend,5,B02682,91
2014-09-13,Sep,Sat,Weekend,5,B02764,57
2014-09-13,Sep,Sat,Weekend,6,B02512,18
2014-09-13,Sep,Sat,Weekend,6,B02598,92
2014-09-13,Sep,Sat,Weekend,6,B02617,180
2014-09-13,Sep,Sat,Weekend,6,B02682,115
2014-09-13,Sep,Sat,Weekend,6,B02764,84
2014-09-13,Sep,Sat,Weekend,7,B02512,19
2014-09-13,Sep,Sat,Weekend,7,B02598,154
2014-09-13,Sep,Sat,Weekend,7,B02617,238
2014-09-13,Sep,Sat,Weekend,7,B02682,146
2014-09-13,Sep,Sat,Weekend,7,B02764,103
2014-09-13,Sep,Sat,Weekend,8,B02512,31
2014-09-13,Sep,Sat,Weekend,8,B02598,229
2014-09-13,Sep,Sat,Weekend,8,B02617,321
2014-09-13,Sep,Sat,Weekend,8,B02682,212
2014-09-13,Sep,Sat,Weekend,8,B02764,141
2014-09-13,Sep,Sat,Weekend,9,B02512,30
2014-09-13,Sep,Sat,Weekend,9,B02598,249
2014-09-13,Sep,Sat,Weekend,9,B02617,346
2014-09-13,Sep,Sat,Weekend,9,B02682,236
2014-09-13,Sep,Sat,Weekend,9,B02764,201
2014-09-13,Sep,Sat,Weekend,10,B02512,38
2014-09-13,Sep,Sat,Weekend,10,B02598,315
2014-09-13,Sep,Sat,Weekend,10,B02617,469
2014-09-13,Sep,Sat,Weekend,10,B02682,251
2014-09-13,Sep,Sat,Weekend,10,B02764,228
2014-09-13,Sep,Sat,Weekend,11,B02512,41
2014-09-13,Sep,Sat,Weekend,11,B02598,351
2014-09-13,Sep,Sat,Weekend,11,B02617,540
2014-09-13,Sep,Sat,Weekend,11,B02682,292
2014-09-13,Sep,Sat,Weekend,11,B02764,234
2014-09-13,Sep,Sat,Weekend,12,B02512,46
2014-09-13,Sep,Sat,Weekend,12,B02598,357
2014-09-13,Sep,Sat,Weekend,12,B02617,548
2014-09-13,Sep,Sat,Weekend,12,B02682,293
2014-09-13,Sep,Sat,Weekend,12,B02764,279
2014-09-13,Sep,Sat,Weekend,13,B02512,54
2014-09-13,Sep,Sat,Weekend,13,B02598,443
2014-09-13,Sep,Sat,Weekend,13,B02617,636
2014-09-13,Sep,Sat,Weekend,13,B02682,353
2014-09-13,Sep,Sat,Weekend,13,B02764,308
2014-09-13,Sep,Sat,Weekend,14,B02512,105
2014-09-13,Sep,Sat,Weekend,14,B02598,727
2014-09-13,Sep,Sat,Weekend,14,B02617,918
2014-09-13,Sep,Sat,Weekend,14,B02682,531
2014-09-13,Sep,Sat,Weekend,14,B02764,452
2014-09-13,Sep,Sat,Weekend,15,B02512,102
2014-09-13,Sep,Sat,Weekend,15,B02598,764
2014-09-13,Sep,Sat,Weekend,15,B02617,1092
2014-09-13,Sep,Sat,Weekend,15,B02682,591
2014-09-13,Sep,Sat,Weekend,15,B02764,507
2014-09-13,Sep,Sat,Weekend,16,B02512,94
2014-09-13,Sep,Sat,Weekend,16,B02598,745
2014-09-13,Sep,Sat,Weekend,16,B02617,1093
2014-09-13,Sep,Sat,Weekend,16,B02682,541
2014-09-13,Sep,Sat,Weekend,16,B02764,551
2014-09-13,Sep,Sat,Weekend,17,B02512,89
2014-09-13,Sep,Sat,Weekend,17,B02598,736
2014-09-13,Sep,Sat,Weekend,17,B02617,1093
2014-09-13,Sep,Sat,Weekend,17,B02682,558
2014-09-13,Sep,Sat,Weekend,17,B02764,547
2014-09-13,Sep,Sat,Weekend,18,B02512,135
2014-09-13,Sep,Sat,Weekend,18,B02598,854
2014-09-13,Sep,Sat,Weekend,18,B02617,1234
2014-09-13,Sep,Sat,Weekend,18,B02682,634
2014-09-13,Sep,Sat,Weekend,18,B02764,580
2014-09-13,Sep,Sat,Weekend,19,B02512,126
2014-09-13,Sep,Sat,Weekend,19,B02598,803
2014-09-13,Sep,Sat,Weekend,19,B02617,1190
2014-09-13,Sep,Sat,Weekend,19,B02682,636
2014-09-13,Sep,Sat,Weekend,19,B02764,577
2014-09-13,Sep,Sat,Weekend,20,B02512,85
2014-09-13,Sep,Sat,Weekend,20,B02598,623
2014-09-13,Sep,Sat,Weekend,20,B02617,938
2014-09-13,Sep,Sat,Weekend,20,B02682,500
2014-09-13,Sep,Sat,Weekend,20,B02764,455
2014-09-13,Sep,Sat,Weekend,21,B02512,101
2014-09-13,Sep,Sat,Weekend,21,B02598,625
2014-09-13,Sep,Sat,Weekend,21,B02617,951
2014-09-13,Sep,Sat,Weekend,21,B02682,514
2014-09-13,Sep,Sat,Weekend,21,B02764,434
2014-09-13,Sep,Sat,Weekend,22,B02512,93
2014-09-13,Sep,Sat,Weekend,22,B02598,626
2014-09-13,Sep,Sat,Weekend,22,B02617,959
2014-09-13,Sep,Sat,Weekend,22,B02682,472
2014-09-13,Sep,Sat,Weekend,22,B02764,427
2014-09-13,Sep,Sat,Weekend,23,B02512,78
2014-09-13,Sep,Sat,Weekend,23,B02598,585
2014-09-13,Sep,Sat,Weekend,23,B02617,943
2014-09-13,Sep,Sat,Weekend,23,B02682,438
2014-09-13,Sep,Sat,Weekend,23,B02764,415
2014-09-14,Sep,Sun,Weekend,0,B02512,57
2014-09-14,Sep,Sun,Weekend,0,B02598,411
2014-09-14,Sep,Sun,Weekend,0,B02617,723
2014-09-14,Sep,Sun,Weekend,0,B02682,309
2014-09-14,Sep,Sun,Weekend,0,B02764,304
2014-09-14,Sep,Sun,Weekend,1,B02512,23
2014-09-14,Sep,Sun,Weekend,1,B02598,255
2014-09-14,Sep,Sun,Weekend,1,B02617,513
2014-09-14,Sep,Sun,Weekend,1,B02682,229
2014-09-14,Sep,Sun,Weekend,1,B02764,241
2014-09-14,Sep,Sun,Weekend,2,B02512,17
2014-09-14,Sep,Sun,Weekend,2,B02598,167
2014-09-14,Sep,Sun,Weekend,2,B02617,350
2014-09-14,Sep,Sun,Weekend,2,B02682,167
2014-09-14,Sep,Sun,Weekend,2,B02764,176
2014-09-14,Sep,Sun,Weekend,3,B02512,8
2014-09-14,Sep,Sun,Weekend,3,B02598,111
2014-09-14,Sep,Sun,Weekend,3,B02617,225
2014-09-14,Sep,Sun,Weekend,3,B02682,102
2014-09-14,Sep,Sun,Weekend,3,B02764,104
2014-09-14,Sep,Sun,Weekend,4,B02512,8
2014-09-14,Sep,Sun,Weekend,4,B02598,89
2014-09-14,Sep,Sun,Weekend,4,B02617,135
2014-09-14,Sep,Sun,Weekend,4,B02682,69
2014-09-14,Sep,Sun,Weekend,4,B02764,64
2014-09-14,Sep,Sun,Weekend,5,B02512,8
2014-09-14,Sep,Sun,Weekend,5,B02598,72
2014-09-14,Sep,Sun,Weekend,5,B02617,142
2014-09-14,Sep,Sun,Weekend,5,B02682,91
2014-09-14,Sep,Sun,Weekend,5,B02764,70
2014-09-14,Sep,Sun,Weekend,6,B02512,12
2014-09-14,Sep,Sun,Weekend,6,B02598,86
2014-09-14,Sep,Sun,Weekend,6,B02617,165
2014-09-14,Sep,Sun,Weekend,6,B02682,87
2014-09-14,Sep,Sun,Weekend,6,B02764,69
2014-09-14,Sep,Sun,Weekend,7,B02512,19
2014-09-14,Sep,Sun,Weekend,7,B02598,120
2014-09-14,Sep,Sun,Weekend,7,B02617,216
2014-09-14,Sep,Sun,Weekend,7,B02682,121
2014-09-14,Sep,Sun,Weekend,7,B02764,90
2014-09-14,Sep,Sun,Weekend,8,B02512,29
