Month,Base,Lat_Grid,Lon_Grid,Total_Trips
Apr,B02598,40.64,-73.94,4
Apr,B02598,40.64,-73.93,7
Apr,B02598,40.64,-73.92,14
Apr,B02598,40.64,-73.91,13
Apr,B02598,40.64,-73.9,1
Apr,B02598,40.64,-73.89,7
Apr,B02598,40.64,-73.8,3
Apr,B02598,40.64,-73.79,502
Apr,B02598,40.64,-73.78,973
Apr,B02598,40.64,-73.74,2
Apr,B02598,40.64,-73.73,1
Apr,B02598,40.65,-74.08,1
Apr,B02598,40.65,-74.02,29
Apr,B02598,40.65,-74.01,40
Apr,B02598,40.65,-74,30
Apr,B02598,40.65,-73.99,2
Apr,B02598,40.65,-73.98,59
Apr,B02598,40.65,-73.97,66
Apr,B02598,40.65,-73.96000000000001,90
Apr,B02598,40.65,-73.95,47
Apr,B02598,40.65,-73.94,33
Apr,B02598,40.65,-73.93,19
Apr,B02598,40.65,-73.92,10
Apr,B02598,40.65,-73.91,23
Apr,B02598,40.65,-73.9,5
Apr,B02598,40.65,-73.89,3
Apr,B02598,40.65,-73.88,16
Apr,B02598,40.65,-73.87,3
Apr,B02598,40.65,-73.84,4
Apr,B02598,40.65,-73.83,2
Apr,B02598,40.65,-73.81,3
Apr,B02598,40.65,-73.8,7
Apr,B02598,40.65,-73.79,625
Apr,B02598,40.65,-73.78,1448
Apr,B02598,40.65,-73.74,1
Apr,B02598,40.65,-73.73,3
Apr,B02598,40.65,-73.72,1
Apr,B02598,40.65,-73.71000000000001,1
Apr,B02598,40.65,-73.7,1
Apr,B02598,40.660000000000004,-74.12,1
Apr,B02598,40.660000000000004,-74.09,1
Apr,B02598,40.660000000000004,-74.01,31
Apr,B02598,40.660000000000004,-74,54
Apr,B02598,40.660000000000004,-73.99,161
Apr,B02598,40.660000000000004,-73.98,190
Apr,B02598,40.660000000000004,-73.97,11
Apr,B02598,40.660000000000004,-73.96000000000001,122
Apr,B02598,40.660000000000004,-73.95,97
Apr,B02598,40.660000000000004,-73.94,51
Apr,B02598,40.660000000000004,-73.93,30
Apr,B02598,40.660000000000004,-73.92,29
Apr,B02598,40.660000000000004,-73.91,20
Apr,B02598,40.660000000000004,-73.9,17
Apr,B02598,40.660000000000004,-73.89,16
Apr,B02598,40.660000000000004,-73.88,4
Apr,B02598,40.660000000000004,-73.87,4
Apr,B02598,40.660000000000004,-73.86,1
Apr,B02598,40.660000000000004,-73.85000000000001,1
Apr,B02598,40.660000000000004,-73.84,4
Apr,B02598,40.660000000000004,-73.83,4
Apr,B02598,40.660000000000004,-73.82000000000001,3
Apr,B02598,40.660000000000004,-73.81,4
Apr,B02598,40.660000000000004,-73.8,17
Apr,B02598,40.660000000000004,-73.79,2
Apr,B02598,40.660000000000004,-73.78,1
Apr,B02598,40.660000000000004,-73.77,5
Apr,B02598,40.660000000000004,-73.76,2
Apr,B02598,40.660000000000004,-73.75,1
Apr,B02598,40.660000000000004,-73.74,2
Apr,B02598,40.660000000000004,-73.73,2
Apr,B02598,40.660000000000004,-73.72,2
Apr,B02598,40.660000000000004,-73.71000000000001,2
Apr,B02598,40.660000000000004,-73.7,1
Apr,B02598,40.67,-74.12,2
Apr,B02598,40.67,-74.11,1
Apr,B02598,40.67,-74.10000000000001,2
Apr,B02598,40.67,-74.02,40
Apr,B02598,40.67,-74.01,65
Apr,B02598,40.67,-74,48
Apr,B02598,40.67,-73.99,340
Apr,B02598,40.67,-73.98,538
Apr,B02598,40.67,-73.97,259
Apr,B02598,40.67,-73.96000000000001,312
Apr,B02598,40.67,-73.95,181
Apr,B02598,40.67,-73.94,98
Apr,B02598,40.67,-73.93,74
Apr,B02598,40.67,-73.92,24
Apr,B02598,40.67,-73.91,12
Apr,B02598,40.67,-73.9,10
Apr,B02598,40.67,-73.89,15
Apr,B02598,40.67,-73.88,14
Apr,B02598,40.67,-73.87,21
Apr,B02598,40.67,-73.86,4
Apr,B02598,40.67,-73.85000000000001,5
Apr,B02598,40.67,-73.84,4
Apr,B02598,40.67,-73.83,12
Apr,B02598,40.67,-73.82000000000001,9
Apr,B02598,40.67,-73.81,8
Apr,B02598,40.67,-73.8,24
Apr,B02598,40.67,-73.79,18
Apr,B02598,40.67,-73.78,11
Apr,B02598,40.67,-73.77,1
Apr,B02598,40.67,-73.76,5
Apr,B02598,40.67,-73.75,2
Apr,B02598,40.67,-73.74,3
Apr,B02598,40.67,-73.73,3
Apr,B02598,40.67,-73.72,1
Apr,B02598,40.67,-73.71000000000001,1
Apr,B02598,40.68,-74.11,3
Apr,B02598,40.68,-74.10000000000001,1
Apr,B02598,40.68,-74.02,91
Apr,B02598,40.68,-74.01,178
Apr,B02598,40.68,-74,483
Apr,B02598,40.68,-73.99,424
Apr,B02598,40.68,-73.98,681
Apr,B02598,40.68,-73.97,491
Apr,B02598,40.68,-73.96000000000001,434
Apr,B02598,40.68,-73.95,264
Apr,B02598,40.68,-73.94,145
Apr,B02598,40.68,-73.93,126
Apr,B02598,40.68,-73.92,67
Apr,B02598,40.68,-73.91,37
Apr,B02598,40.68,-73.9,25
Apr,B02598,40.68,-73.89,12
Apr,B02598,40.68,-73.88,5
Apr,B02598,40.68,-73.87,23
Apr,B02598,40.68,-73.86,20
Apr,B02598,40.68,-73.85000000000001,7
Apr,B02598,40.68,-73.84,6
Apr,B02598,40.68,-73.83,1
Apr,B02598,40.68,-73.82000000000001,6
Apr,B02598,40.68,-73.81,6
Apr,B02598,40.68,-73.8,13
Apr,B02598,40.68,-73.79,3
Apr,B02598,40.68,-73.78,3
Apr,B02598,40.68,-73.77,2
Apr,B02598,40.68,-73.74,2
Apr,B02598,40.68,-73.73,1
Apr,B02598,40.68,-73.72,1
Apr,B02598,40.68,-73.7,2
Apr,B02598,40.69,-74.10000000000001,2
Apr,B02598,40.69,-74.09,1
Apr,B02598,40.69,-74.07000000000001,3
Apr,B02598,40.69,-74,539
Apr,B02598,40.69,-73.99,1022
Apr,B02598,40.69,-73.98,613
Apr,B02598,40.69,-73.97,697
Apr,B02598,40.69,-73.96000000000001,488
Apr,B02598,40.69,-73.95,254
Apr,B02598,40.69,-73.94,201
Apr,B02598,40.69,-73.93,118
Apr,B02598,40.69,-73.92,120
Apr,B02598,40.69,-73.91,74
Apr,B02598,40.69,-73.9,9
Apr,B02598,40.69,-73.89,1
Apr,B02598,40.69,-73.87,2
Apr,B02598,40.69,-73.86,9
Apr,B02598,40.69,-73.85000000000001,9
Apr,B02598,40.69,-73.84,5
Apr,B02598,40.69,-73.83,6
Apr,B02598,40.69,-73.82000000000001,6
Apr,B02598,40.69,-73.81,5
Apr,B02598,40.69,-73.8,6
Apr,B02598,40.69,-73.79,4
Apr,B02598,40.69,-73.76,4
Apr,B02598,40.69,-73.75,3
Apr,B02598,40.69,-73.74,2
Apr,B02598,40.69,-73.72,1
Apr,B02598,40.69,-73.71000000000001,3
Apr,B02598,40.7,-74.10000000000001,3
Apr,B02598,40.7,-74.09,5
Apr,B02598,40.7,-74.08,2
Apr,B02598,40.7,-74.07000000000001,1
Apr,B02598,40.7,-74.02,50
Apr,B02598,40.7,-74.01,998
Apr,B02598,40.7,-74,160
Apr,B02598,40.7,-73.99,1103
Apr,B02598,40.7,-73.98,322
Apr,B02598,40.7,-73.97,161
Apr,B02598,40.7,-73.96000000000001,105
Apr,B02598,40.7,-73.95,123
Apr,B02598,40.7,-73.94,168
Apr,B02598,40.7,-73.93,365
Apr,B02598,40.7,-73.92,177
Apr,B02598,40.7,-73.91,52
Apr,B02598,40.7,-73.9,20
Apr,B02598,40.7,-73.89,10
Apr,B02598,40.7,-73.88,3
Apr,B02598,40.7,-73.87,7
Apr,B02598,40.7,-73.86,8
Apr,B02598,40.7,-73.85000000000001,6
Apr,B02598,40.7,-73.84,12
Apr,B02598,40.7,-73.83,9
Apr,B02598,40.7,-73.82000000000001,11
Apr,B02598,40.7,-73.81,15
Apr,B02598,40.7,-73.8,12
Apr,B02598,40.7,-73.79,1
Apr,B02598,40.7,-73.78,3
Apr,B02598,40.7,-73.77,5
Apr,B02598,40.7,-73.76,6
Apr,B02598,40.7,-73.75,3
Apr,B02598,40.7,-73.74,2
Apr,B02598,40.7,-73.73,2
Apr,B02598,40.7,-73.72,5
Apr,B02598,40.71,-74.14,1
Apr,B02598,40.71,-74.10000000000001,1
Apr,B02598,40.71,-74.09,4
Apr,B02598,40.71,-74.08,3
Apr,B02598,40.71,-74.07000000000001,5
Apr,B02598,40.71,-74.06,16
Apr,B02598,40.71,-74.04,34
Apr,B02598,40.71,-74.03,4
Apr,B02598,40.71,-74.02,833
Apr,B02598,40.71,-74.01,4484
Apr,B02598,40.71,-74,830
Apr,B02598,40.71,-73.99,396
Apr,B02598,40.71,-73.98,198
Apr,B02598,40.71,-73.97,434
Apr,B02598,40.71,-73.96000000000001,925
Apr,B02598,40.71,-73.95,626
Apr,B02598,40.71,-73.94,400
Apr,B02598,40.71,-73.93,184
Apr,B02598,40.71,-73.92,134
Apr,B02598,40.71,-73.91,29
Apr,B02598,40.71,-73.9,11
Apr,B02598,40.71,-73.89,4
Apr,B02598,40.71,-73.88,4
Apr,B02598,40.71,-73.87,7
Apr,B02598,40.71,-73.86,10
Apr,B02598,40.71,-73.85000000000001,9
Apr,B02598,40.71,-73.84,6
Apr,B02598,40.71,-73.83,24
Apr,B02598,40.71,-73.82000000000001,11
Apr,B02598,40.71,-73.81,1
Apr,B02598,40.71,-73.8,11
Apr,B02598,40.71,-73.79,11
Apr,B02598,40.71,-73.78,5
Apr,B02598,40.71,-73.76,1
Apr,B02598,40.71,-73.75,7
Apr,B02598,40.71,-73.74,1
Apr,B02598,40.72,-74.09,5
Apr,B02598,40.72,-74.08,7
Apr,B02598,40.72,-74.07000000000001,14
Apr,B02598,40.72,-74.06,4
Apr,B02598,40.72,-74.05,64
Apr,B02598,40.72,-74.04,138
Apr,B02598,40.72,-74.03,44
Apr,B02598,40.72,-74.02,411
Apr,B02598,40.72,-74.01,5088
Apr,B02598,40.72,-74,7662
Apr,B02598,40.72,-73.99,4817
Apr,B02598,40.72,-73.98,1421
Apr,B02598,40.72,-73.97,59
Apr,B02598,40.72,-73.96000000000001,1698
Apr,B02598,40.72,-73.95,649
Apr,B02598,40.72,-73.94,261
Apr,B02598,40.72,-73.93,6
Apr,B02598,40.72,-73.92,1
Apr,B02598,40.72,-73.91,15
Apr,B02598,40.72,-73.9,14
Apr,B02598,40.72,-73.89,11
Apr,B02598,40.72,-73.88,13
Apr,B02598,40.72,-73.87,10
Apr,B02598,40.72,-73.86,12
Apr,B02598,40.72,-73.85000000000001,42
Apr,B02598,40.72,-73.84,35
Apr,B02598,40.72,-73.83,9
Apr,B02598,40.72,-73.82000000000001,11
Apr,B02598,40.72,-73.81,12
Apr,B02598,40.72,-73.8,19
Apr,B02598,40.72,-73.79,8
Apr,B02598,40.72,-73.78,8
Apr,B02598,40.72,-73.77,5
Apr,B02598,40.72,-73.76,1
Apr,B02598,40.72,-73.75,2
Apr,B02598,40.72,-73.74,3
Apr,B02598,40.72,-73.73,2
Apr,B02598,40.72,-73.71000000000001,2
Apr,B02598,40.72,-73.7,1
Apr,B02598,40.730000000000004,-74.14,4
Apr,B02598,40.730000000000004,-74.09,1
Apr,B02598,40.730000000000004,-74.08,4
Apr,B02598,40.730000000000004,-74.07000000000001,11
Apr,B02598,40.730000000000004,-74.06,26
Apr,B02598,40.730000000000004,-74.05,42
Apr,B02598,40.730000000000004,-74.04,87
Apr,B02598,40.730000000000004,-74.03,51
Apr,B02598,40.730000000000004,-74.01,3166
Apr,B02598,40.730000000000004,-74,7517
Apr,B02598,40.730000000000004,-73.99,6363
Apr,B02598,40.730000000000004,-73.98,2668
Apr,B02598,40.730000000000004,-73.97,108
Apr,B02598,40.730000000000004,-73.96000000000001,320
Apr,B02598,40.730000000000004,-73.95,342
Apr,B02598,40.730000000000004,-73.94,78
Apr,B02598,40.730000000000004,-73.93,1
Apr,B02598,40.730000000000004,-73.92,3
Apr,B02598,40.730000000000004,-73.91,3
Apr,B02598,40.730000000000004,-73.9,13
Apr,B02598,40.730000000000004,-73.89,11
Apr,B02598,40.730000000000004,-73.88,5
Apr,B02598,40.730000000000004,-73.87,16
Apr,B02598,40.730000000000004,-73.86,40
Apr,B02598,40.730000000000004,-73.85000000000001,24
Apr,B02598,40.730000000000004,-73.84,2
Apr,B02598,40.730000000000004,-73.83,5
Apr,B02598,40.730000000000004,-73.82000000000001,18
Apr,B02598,40.730000000000004,-73.81,12
Apr,B02598,40.730000000000004,-73.8,3
Apr,B02598,40.730000000000004,-73.79,12
Apr,B02598,40.730000000000004,-73.78,4
Apr,B02598,40.730000000000004,-73.77,1
Apr,B02598,40.730000000000004,-73.75,4
Apr,B02598,40.730000000000004,-73.74,2
Apr,B02598,40.730000000000004,-73.73,1
Apr,B02598,40.730000000000004,-73.71000000000001,3
Apr,B02598,40.730000000000004,-73.7,1
Apr,B02598,40.74,-74.07000000000001,3
Apr,B02598,40.74,-74.06,7
Apr,B02598,40.74,-74.05,23
Apr,B02598,40.74,-74.04,140
Apr,B02598,40.74,-74.03,310
Apr,B02598,40.74,-74.01,4149
Apr,B02598,40.74,-74,5969
Apr,B02598,40.74,-73.99,8492
Apr,B02598,40.74,-73.98,3035
Apr,B02598,40.74,-73.97,568
Apr,B02598,40.74,-73.96000000000001,172
Apr,B02598,40.74,-73.95,119
Apr,B02598,40.74,-73.94,46
Apr,B02598,40.74,-73.93,57
Apr,B02598,40.74,-73.92,79
Apr,B02598,40.74,-73.91,11
Apr,B02598,40.74,-73.9,27
Apr,B02598,40.74,-73.89,14
Apr,B02598,40.74,-73.88,27
Apr,B02598,40.74,-73.87,16
Apr,B02598,40.74,-73.86,9
Apr,B02598,40.74,-73.85000000000001,10
Apr,B02598,40.74,-73.83,2
Apr,B02598,40.74,-73.82000000000001,9
Apr,B02598,40.74,-73.81,9
Apr,B02598,40.74,-73.8,2
Apr,B02598,40.74,-73.79,5
Apr,B02598,40.74,-73.78,8
Apr,B02598,40.74,-73.76,4
Apr,B02598,40.74,-73.75,3
Apr,B02598,40.74,-73.74,1
Apr,B02598,40.74,-73.72,4
Apr,B02598,40.74,-73.71000000000001,3
Apr,B02598,40.74,-73.7,1
Apr,B02598,40.75,-74.06,3
Apr,B02598,40.75,-74.05,18
Apr,B02598,40.75,-74.04,60
Apr,B02598,40.75,-74.03,265
Apr,B02598,40.75,-74.02,30
Apr,B02598,40.75,-74.01,1581
Apr,B02598,40.75,-74,2752
Apr,B02598,40.75,-73.99,7016
Apr,B02598,40.75,-73.98,6802
Apr,B02598,40.75,-73.97,2778
Apr,B02598,40.75,-73.96000000000001,274
Apr,B02598,40.75,-73.95,133
Apr,B02598,40.75,-73.94,279
Apr,B02598,40.75,-73.93,59
Apr,B02598,40.75,-73.92,47
Apr,B02598,40.75,-73.91,44
Apr,B02598,40.75,-73.9,24
Apr,B02598,40.75,-73.89,31
Apr,B02598,40.75,-73.88,18
Apr,B02598,40.75,-73.87,12
Apr,B02598,40.75,-73.86,7
Apr,B02598,40.75,-73.85000000000001,23
Apr,B02598,40.75,-73.84,6
Apr,B02598,40.75,-73.83,14
Apr,B02598,40.75,-73.82000000000001,8
Apr,B02598,40.75,-73.81,1
Apr,B02598,40.75,-73.79,4
Apr,B02598,40.75,-73.78,1
Apr,B02598,40.75,-73.77,3
Apr,B02598,40.75,-73.75,2
Apr,B02598,40.75,-73.72,4
Apr,B02598,40.75,-73.71000000000001,8
Apr,B02598,40.76,-74.07000000000001,1
Apr,B02598,40.76,-74.05,3
Apr,B02598,40.76,-74.04,6
Apr,B02598,40.76,-74.03,33
Apr,B02598,40.76,-74.02,22
Apr,B02598,40.76,-74.01,4
Apr,B02598,40.76,-74,1879
Apr,B02598,40.76,-73.99,5044
Apr,B02598,40.76,-73.98,10732
Apr,B02598,40.76,-73.97,9805
Apr,B02598,40.76,-73.96000000000001,1712
Apr,B02598,40.76,-73.95,142
Apr,B02598,40.76,-73.94,21
Apr,B02598,40.76,-73.93,92
Apr,B02598,40.76,-73.92,142
Apr,B02598,40.76,-73.91,57
Apr,B02598,40.76,-73.9,14
Apr,B02598,40.76,-73.89,17
Apr,B02598,40.76,-73.88,10
Apr,B02598,40.76,-73.87,9
Apr,B02598,40.76,-73.86,4
Apr,B02598,40.76,-73.85000000000001,17
Apr,B02598,40.76,-73.84,34
Apr,B02598,40.76,-73.83,43
Apr,B02598,40.76,-73.82000000000001,12
Apr,B02598,40.76,-73.81,9
Apr,B02598,40.76,-73.8,6
Apr,B02598,40.76,-73.79,7
Apr,B02598,40.76,-73.78,2
Apr,B02598,40.76,-73.77,13
Apr,B02598,40.76,-73.76,3
Apr,B02598,40.76,-73.75,4
Apr,B02598,40.76,-73.74,1
Apr,B02598,40.76,-73.73,1
Apr,B02598,40.76,-73.72,2
Apr,B02598,40.76,-73.7,2
Apr,B02598,40.77,-74.08,1
Apr,B02598,40.77,-74.07000000000001,1
Apr,B02598,40.77,-74.06,4
Apr,B02598,40.77,-74.04,1
Apr,B02598,40.77,-74.03,11
Apr,B02598,40.77,-74.02,12
Apr,B02598,40.77,-74.01,1
Apr,B02598,40.77,-74,136
Apr,B02598,40.77,-73.99,1722
Apr,B02598,40.77,-73.98,3245
Apr,B02598,40.77,-73.97,1919
Apr,B02598,40.77,-73.96000000000001,3959
Apr,B02598,40.77,-73.95,1823
Apr,B02598,40.77,-73.94,58
Apr,B02598,40.77,-73.93,56
Apr,B02598,40.77,-73.92,155
Apr,B02598,40.77,-73.91,90
Apr,B02598,40.77,-73.9,34
Apr,B02598,40.77,-73.89,325
Apr,B02598,40.77,-73.88,52
Apr,B02598,40.77,-73.87,1833
Apr,B02598,40.77,-73.86,913
Apr,B02598,40.77,-73.85000000000001,1
Apr,B02598,40.77,-73.84,4
Apr,B02598,40.77,-73.83,7
Apr,B02598,40.77,-73.82000000000001,5
Apr,B02598,40.77,-73.81,5
Apr,B02598,40.77,-73.8,1
Apr,B02598,40.77,-73.79,3
Apr,B02598,40.77,-73.77,4
Apr,B02598,40.77,-73.75,2
Apr,B02598,40.77,-73.74,2
Apr,B02598,40.77,-73.73,1
Apr,B02598,40.77,-73.71000000000001,1
Apr,B02598,40.77,-73.7,1
Apr,B02598,40.78,-74.14,1
Apr,B02598,40.78,-74.13,1
Apr,B02598,40.78,-74.07000000000001,3
Apr,B02598,40.78,-74.05,1
Apr,B02598,40.78,-74.04,4
Apr,B02598,40.78,-74.03,4
Apr,B02598,40.78,-74.02,13
Apr,B02598,40.78,-74.01,6
Apr,B02598,40.78,-74,1
Apr,B02598,40.78,-73.99,560
Apr,B02598,40.78,-73.98,2398
Apr,B02598,40.78,-73.97,530
Apr,B02598,40.78,-73.96000000000001,2867
Apr,B02598,40.78,-73.95,2210
Apr,B02598,40.78,-73.94,114
Apr,B02598,40.78,-73.93,9
Apr,B02598,40.78,-73.92,34
Apr,B02598,40.78,-73.91,41
Apr,B02598,40.78,-73.9,12
Apr,B02598,40.78,-73.89,2
Apr,B02598,40.78,-73.85000000000001,5
Apr,B02598,40.78,-73.84,6
Apr,B02598,40.78,-73.83,5
Apr,B02598,40.78,-73.82000000000001,4
Apr,B02598,40.78,-73.81,3
Apr,B02598,40.78,-73.8,4
Apr,B02598,40.78,-73.78,4
Apr,B02598,40.78,-73.77,1
Apr,B02598,40.78,-73.73,11
Apr,B02598,40.78,-73.72,5
Apr,B02598,40.78,-73.71000000000001,2
Apr,B02598,40.78,-73.7,4
Apr,B02598,40.79,-74.14,2
Apr,B02598,40.79,-74.08,1
Apr,B02598,40.79,-74.07000000000001,2
Apr,B02598,40.79,-74.06,1
Apr,B02598,40.79,-74.05,9
Apr,B02598,40.79,-74.04,13
Apr,B02598,40.79,-74.02,2
Apr,B02598,40.79,-74.01,5
Apr,B02598,40.79,-74,7
Apr,B02598,40.79,-73.98,995
Apr,B02598,40.79,-73.97,1216
Apr,B02598,40.79,-73.96000000000001,243
Apr,B02598,40.79,-73.95,433
Apr,B02598,40.79,-73.94,110
Apr,B02598,40.79,-73.93,17
Apr,B02598,40.79,-73.92,20
Apr,B02598,40.79,-73.85000000000001,3
Apr,B02598,40.79,-73.84,17
Apr,B02598,40.79,-73.83,1
Apr,B02598,40.79,-73.82000000000001,3
Apr,B02598,40.79,-73.81,4
Apr,B02598,40.79,-73.8,3
Apr,B02598,40.79,-73.79,3
Apr,B02598,40.79,-73.78,3
Apr,B02598,40.79,-73.74,1
Apr,B02598,40.79,-73.73,6
Apr,B02598,40.79,-73.72,1
Apr,B02598,40.79,-73.71000000000001,4
Apr,B02598,40.79,-73.7,2
Apr,B02598,40.800000000000004,-74.11,1
Apr,B02598,40.800000000000004,-74.10000000000001,1
Apr,B02598,40.800000000000004,-74.07000000000001,3
Apr,B02598,40.800000000000004,-74.06,2
Apr,B02598,40.800000000000004,-74.05,1
Apr,B02598,40.800000000000004,-74.01,1
Apr,B02598,40.800000000000004,-74,4
Apr,B02598,40.800000000000004,-73.99,1
Apr,B02598,40.800000000000004,-73.98,34
Apr,B02598,40.800000000000004,-73.97,556
Apr,B02598,40.800000000000004,-73.96000000000001,225
Apr,B02598,40.800000000000004,-73.95,205
Apr,B02598,40.800000000000004,-73.94,107
Apr,B02598,40.800000000000004,-73.93,67
Apr,B02598,40.800000000000004,-73.92,6
Apr,B02598,40.800000000000004,-73.91,6
Apr,B02598,40.800000000000004,-73.82000000000001,2
Apr,B02598,40.81,-74.14,1
Apr,B02598,40.81,-74.11,1
Apr,B02598,40.81,-74.10000000000001,2
Apr,B02598,40.81,-74.09,2
Apr,B02598,40.81,-74.08,3
Apr,B02598,40.81,-74.07000000000001,4
Apr,B02598,40.81,-74,2
Apr,B02598,40.81,-73.99,6
Apr,B02598,40.81,-73.98,3
Apr,B02598,40.81,-73.97,69
Apr,B02598,40.81,-73.96000000000001,310
Apr,B02598,40.81,-73.95,198
Apr,B02598,40.81,-73.94,163
Apr,B02598,40.81,-73.93,21
Apr,B02598,40.81,-73.92,11
Apr,B02598,40.81,-73.91,9
Apr,B02598,40.81,-73.9,2
Apr,B02598,40.81,-73.89,1
Apr,B02598,40.81,-73.88,1
Apr,B02598,40.81,-73.87,1
Apr,B02598,40.81,-73.86,1
Apr,B02598,40.81,-73.81,3
Apr,B02598,40.81,-73.8,2
Apr,B02598,40.81,-73.7,1
Apr,B02598,40.82,-74.14,2
Apr,B02598,40.82,-74.11,1
Apr,B02598,40.82,-74.10000000000001,1
Apr,B02598,40.82,-74.09,2
Apr,B02598,40.82,-74.08,1
Apr,B02598,40.82,-74.07000000000001,2
Apr,B02598,40.82,-73.99,5
Apr,B02598,40.82,-73.98,2
Apr,B02598,40.82,-73.96000000000001,57
Apr,B02598,40.82,-73.95,126
Apr,B02598,40.82,-73.94,110
Apr,B02598,40.82,-73.93,12
Apr,B02598,40.82,-73.92,12
Apr,B02598,40.82,-73.91,9
Apr,B02598,40.82,-73.9,6
Apr,B02598,40.82,-73.89,15
Apr,B02598,40.82,-73.88,4
Apr,B02598,40.82,-73.87,2
Apr,B02598,40.82,-73.86,7
Apr,B02598,40.82,-73.85000000000001,4
Apr,B02598,40.82,-73.83,1
Apr,B02598,40.82,-73.82000000000001,4
Apr,B02598,40.82,-73.81,1
Apr,B02598,40.82,-73.74,1
Apr,B02598,40.83,-74.14,2
Apr,B02598,40.83,-74.11,1
Apr,B02598,40.83,-74.10000000000001,2
Apr,B02598,40.83,-74.09,1
Apr,B02598,40.83,-74.08,3
Apr,B02598,40.83,-74.07000000000001,1
Apr,B02598,40.83,-74,1
Apr,B02598,40.83,-73.98,1
Apr,B02598,40.83,-73.97,4
Apr,B02598,40.83,-73.96000000000001,3
Apr,B02598,40.83,-73.95,63
Apr,B02598,40.83,-73.94,90
Apr,B02598,40.83,-73.93,77
Apr,B02598,40.83,-73.92,65
Apr,B02598,40.83,-73.91,5
Apr,B02598,40.83,-73.9,10
Apr,B02598,40.83,-73.89,7
Apr,B02598,40.83,-73.88,7
Apr,B02598,40.83,-73.87,2
Apr,B02598,40.83,-73.86,2
Apr,B02598,40.83,-73.85000000000001,1
Apr,B02598,40.83,-73.83,3
Apr,B02598,40.83,-73.82000000000001,4
Apr,B02598,40.83,-73.7,1
Apr,B02598,40.84,-74.15,4
Apr,B02598,40.84,-74.12,2
Apr,B02598,40.84,-74.07000000000001,3
Apr,B02598,40.84,-74.05,1
Apr,B02598,40.84,-74,2
Apr,B02598,40.84,-73.99,2
Apr,B02598,40.84,-73.98,1
Apr,B02598,40.84,-73.97,1
Apr,B02598,40.84,-73.95,20
Apr,B02598,40.84,-73.94,152
Apr,B02598,40.84,-73.93,5
Apr,B02598,40.84,-73.92,12
Apr,B02598,40.84,-73.91,7
Apr,B02598,40.84,-73.9,1
Apr,B02598,40.84,-73.89,7
Apr,B02598,40.84,-73.88,2
Apr,B02598,40.84,-73.87,5
Apr,B02598,40.84,-73.86,8
Apr,B02598,40.84,-73.85000000000001,11
Apr,B02598,40.84,-73.84,12
Apr,B02598,40.84,-73.83,6
Apr,B02598,40.85,-74.13,1
Apr,B02598,40.85,-74.12,1
Apr,B02598,40.85,-74.11,1
Apr,B02598,40.85,-74.09,1
Apr,B02598,40.85,-74.07000000000001,1
Apr,B02598,40.85,-74.04,1
Apr,B02598,40.85,-74.03,1
Apr,B02598,40.85,-74.01,2
Apr,B02598,40.85,-73.98,2
Apr,B02598,40.85,-73.97,7
Apr,B02598,40.85,-73.96000000000001,2
Apr,B02598,40.85,-73.94,88
Apr,B02598,40.85,-73.93,60
Apr,B02598,40.85,-73.92,11
Apr,B02598,40.85,-73.91,11
Apr,B02598,40.85,-73.9,4
Apr,B02598,40.85,-73.89,25
Apr,B02598,40.85,-73.88,5
Apr,B02598,40.85,-73.87,4
Apr,B02598,40.85,-73.86,8
Apr,B02598,40.85,-73.85000000000001,17
Apr,B02598,40.85,-73.84,7
Apr,B02598,40.85,-73.83,6
Apr,B02598,40.85,-73.79,2
Apr,B02598,40.85,-73.71000000000001,1
Apr,B02598,40.86,-74.11,1
Apr,B02598,40.86,-74.07000000000001,1
Apr,B02598,40.86,-74.06,3
Apr,B02598,40.86,-74.01,1
Apr,B02598,40.86,-73.98,3
Apr,B02598,40.86,-73.97,12
Apr,B02598,40.86,-73.96000000000001,1
Apr,B02598,40.86,-73.94,13
Apr,B02598,40.86,-73.93,27
Apr,B02598,40.86,-73.92,10
Apr,B02598,40.86,-73.91,11
Apr,B02598,40.86,-73.9,18
Apr,B02598,40.86,-73.89,45
Apr,B02598,40.86,-73.88,34
Apr,B02598,40.86,-73.87,17
Apr,B02598,40.86,-73.86,11
Apr,B02598,40.86,-73.85000000000001,13
Apr,B02598,40.86,-73.84,1
Apr,B02598,40.86,-73.83,2
Apr,B02598,40.86,-73.82000000000001,1
Apr,B02598,40.87,-74.14,1
Apr,B02598,40.87,-74.11,2
Apr,B02598,40.87,-74.10000000000001,1
Apr,B02598,40.87,-74.06,3
Apr,B02598,40.87,-74.01,1
Apr,B02598,40.87,-74,3
Apr,B02598,40.87,-73.96000000000001,1
Apr,B02598,40.87,-73.95,1
Apr,B02598,40.87,-73.93,21
Apr,B02598,40.87,-73.92,31
Apr,B02598,40.87,-73.91,20
Apr,B02598,40.87,-73.9,11
Apr,B02598,40.87,-73.89,14
Apr,B02598,40.87,-73.88,15
Apr,B02598,40.87,-73.87,6
Apr,B02598,40.87,-73.86,1
Apr,B02598,40.87,-73.85000000000001,6
Apr,B02598,40.87,-73.84,6
Apr,B02598,40.87,-73.83,3
Apr,B02598,40.87,-73.82000000000001,2
Apr,B02598,40.87,-73.81,1
Apr,B02598,40.88,-74.15,2
Apr,B02598,40.88,-74.13,1
Apr,B02598,40.88,-74.10000000000001,1
Apr,B02598,40.88,-74.06,2
